total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,days_exposition
6,7100000.0,69.7,2019-04-18T00:00:00,3,2.6,9.0,41.1,4,False,False,False,8.0,0.0,Санкт-Петербург,-1.0
2,4310000.0,51.0,2017-10-25T00:00:00,1,2.65,12.0,17.0,11,False,False,False,19.0,0.0,городской посёлок Новоселье,101.0
9,2800000.0,30.0,2017-06-22T00:00:00,1,2.65,9.0,15.2,6,False,False,False,6.7,0.0,Санкт-Петербург,13.0
12,9950000.0,64.0,2018-02-16T00:00:00,2,2.7,23.0,54.0,21,False,False,False,10.0,2.0,Санкт-Петербург,63.0
20,22900000.0,149.0,2018-10-15T00:00:00,5,3.0,7.0,107.0,6,False,False,False,8.1,0.0,Санкт-Петербург,18.0
15,2950000.0,64.2,2018-11-26T00:00:00,3,2.5,5.0,45.6,5,False,False,False,5.5,1.0,посёлок городского типа Рощино,42.0
10,8000000.0,74.0,2017-11-18T00:00:00,3,3.2,5.0,48.0,4,False,False,False,7.5,0.0,Санкт-Петербург,519.0
5,3550000.0,33.0,2017-09-12T00:00:00,1,2.55,18.0,18.0,9,False,False,False,9.0,2.0,Санкт-Петербург,184.00000000000003
9,990000.0,34.0,2016-05-31T00:00:00,2,2.65,2.0,26.0,2,False,False,False,8.0,1.0,Луга,78.0
17,3600000.0,46.1,2018-02-03T00:00:00,2,2.6,5.0,32.0,1,False,False,False,7.0,0.0,Санкт-Петербург,145.0
10,5199000.0,52.0,2018-03-26T00:00:00,2,2.6,10.0,30.444444444444446,6,False,False,False,8.373674218777513,0.0,Санкт-Петербург,60.0
9,9500000.0,95.0,2017-12-15T00:00:00,3,2.65,21.0,60.024115755627,13,False,False,False,12.205234568817785,0.0,Санкт-Петербург,60.0
5,4200000.0,45.5,2019-03-22T00:00:00,2,2.6,5.0,31.0,1,False,False,False,6.0,0.0,Санкт-Петербург,18.0
13,9690000.0,98.0,2015-06-03T00:00:00,4,3.0,5.0,71.9,5,False,False,False,9.0,0.0,Санкт-Петербург,-1.0
3,1399000.0,33.0,2015-11-30T00:00:00,1,2.5,3.0,17.3,3,False,False,False,7.5,1.0,поселок Молодцово,711.0000000000001
6,6276110.0,52.2,2019-04-29T00:00:00,1,3.0,4.0,25.19368695652174,3,False,False,False,11.49,5.0,Санкт-Петербург,-1.0
10,2700000.0,40.0,2018-06-15T00:00:00,1,2.65,5.0,19.305507246376813,3,False,False,False,9.902912621359222,0.0,деревня Низино,45.00000000000001
9,4130000.0,42.0,2018-01-10T00:00:00,1,2.65,16.0,18.0,11,False,False,False,10.3,0.0,Санкт-Петербург,10.0
8,5450000.0,41.1,2016-04-04T00:00:00,1,2.65,16.0,20.5,12,False,False,False,10.0,0.0,Санкт-Петербург,84.0
13,2990000.0,37.0,2017-07-17T00:00:00,1,2.7,4.0,18.0,2,False,False,False,13.0,0.0,посёлок Парголово,45.00000000000001
3,10895000.0,96.7,2017-12-22T00:00:00,3,2.65,18.0,61.09823151125401,5,False,False,False,12.423644029522945,0.0,Санкт-Петербург,90.00000000000001
6,2150000.0,32.6,2018-02-20T00:00:00,1,2.65,4.0,18.3,4,False,False,False,5.3,0.0,Гатчина,72.0
10,2200000.0,42.0,2018-11-14T00:00:00,2,2.5,5.0,27.0,3,False,False,False,6.0,1.0,деревня Гостилицы,-1.0
7,2750000.0,36.7,2017-09-27T00:00:00,1,2.65,4.0,17.1,2,False,False,False,8.2,0.0,деревня Малое Карлино,61.0
4,3549000.0,31.0,2018-03-29T00:00:00,1,2.65,5.0,18.0,2,False,False,False,6.0,0.0,Санкт-Петербург,51.0
12,10300000.0,76.1,2019-01-26T00:00:00,3,3.0,6.0,48.0,6,False,False,False,10.3,0.0,Санкт-Петербург,65.0
6,1500000.0,43.0,2018-10-23T00:00:00,2,2.65,5.0,31.2,1,False,False,False,6.0,1.0,посёлок Мичуринское,-1.0
10,14900000.0,52.0,2016-06-24T00:00:00,1,2.65,3.0,34.0,1,False,False,False,16.0,0.0,Санкт-Петербург,36.0
11,2750000.0,53.0,2017-01-09T00:00:00,2,2.55,5.0,30.0,4,False,False,False,8.3,0.0,Коммунар,39.0
9,3400000.0,32.0,2018-07-25T00:00:00,1,2.7,18.0,15.0,8,False,False,False,8.4,1.0,Кудрово,8.0
19,9000000.0,57.5,2019-03-04T00:00:00,2,2.65,22.0,32.5,10,False,False,False,10.6,0.0,Санкт-Петербург,10.0
20,13800000.0,114.0,2018-10-29T00:00:00,3,3.4,5.0,51.0,2,False,False,False,41.0,1.0,Санкт-Петербург,-1.0
11,2900000.0,34.1,2017-09-25T00:00:00,1,2.65,16.0,14.4,5,False,False,False,8.7,1.0,Колпино,239.0
11,3380000.0,35.0,2019-01-27T00:00:00,1,2.5,9.0,21.0,7,False,False,False,6.4,2.0,Красное Село,-1.0
8,5400000.0,54.0,2018-02-20T00:00:00,3,2.5,9.0,36.0,5,False,False,False,6.0,0.0,Санкт-Петербург,32.0
19,59914124.0,274.65,2017-07-10T00:00:00,6,3.0,8.0,159.5,7,False,False,False,21.1,1.0,Санкт-Петербург,259.0
6,5400000.0,68.8,2018-11-16T00:00:00,2,2.75,22.0,35.55,16,False,False,False,13.67,0.0,посёлок Мурино,24.000000000000004
9,30877260.0,127.6,2018-10-12T00:00:00,4,2.75,9.0,68.0,9,False,False,False,16.72,0.0,Санкт-Петербург,-1.0
5,8250000.0,115.2,2015-12-05T00:00:00,3,2.65,6.0,56.1,4,False,False,False,24.5,0.0,Санкт-Петербург,486.0
10,5100000.0,57.0,2016-05-20T00:00:00,2,2.8,22.0,28.98,12,False,False,False,11.14,0.0,деревня Кудрово,38.0
0,15000000.0,179.0,2017-04-09T00:00:00,7,2.65,5.0,126.4,5,False,False,False,20.9,0.0,Санкт-Петербург,15.0
5,5900000.0,47.65,2018-02-19T00:00:00,1,2.75,25.0,22.15,19,False,False,False,12.4,2.0,Санкт-Петербург,85.0
11,3800000.0,38.8,2018-02-27T00:00:00,1,2.65,26.0,14.0,7,False,False,False,10.8,2.0,Санкт-Петербург,57.0
3,1650000.0,22.0,2016-09-19T00:00:00,1,2.65,18.0,10.0,15,False,False,False,5.446601941747573,0.0,Никольское,274.0
0,7190000.0,54.9,2018-10-29T00:00:00,2,2.6,14.0,31.1,4,False,False,False,8.2,1.0,Санкт-Петербург,11.000000000000002
19,7990000.0,64.0,2018-06-26T00:00:00,3,2.64,12.0,38.7,10,False,False,False,8.6,0.0,Санкт-Петербург,-1.0
11,4600000.0,101.6,2019-03-23T00:00:00,4,3.0,3.0,67.8,2,False,False,False,14.9,1.0,посёлок городского типа имени Морозова,-1.0
9,5600000.0,55.1,2018-12-18T00:00:00,2,2.7,9.0,31.0,3,False,False,False,9.0,0.0,Санкт-Петербург,116.0
5,850000.0,35.0,2018-01-12T00:00:00,1,2.65,9.0,16.892318840579712,5,False,False,False,8.66504854368932,0.0,Кингисепп,45.00000000000001
7,7000000.0,64.9,2017-07-29T00:00:00,2,2.8,24.0,33.1,10,False,False,False,17.9,0.0,Санкт-Петербург,110.0
18,3900000.0,50.2,2018-01-09T00:00:00,2,2.65,9.0,29.6,2,False,False,False,7.8,0.0,посёлок Шушары,193.00000000000003
20,4475000.0,61.0,2018-02-26T00:00:00,2,2.65,7.0,35.0,4,False,False,False,10.0,0.0,посёлок Бугры,284.0
16,4650000.0,60.0,2018-06-17T00:00:00,3,2.5,12.0,39.4,7,False,False,False,7.0,0.0,Сестрорецк,15.0
9,1150000.0,74.0,2018-08-26T00:00:00,3,2.5,5.0,47.0,1,False,False,False,9.0,0.0,Сланцы,61.0
15,4950000.0,55.0,2016-03-31T00:00:00,2,2.65,6.0,30.0,3,False,False,False,8.3,0.0,Санкт-Петербург,168.0
8,3990000.0,39.0,2017-04-06T00:00:00,1,2.75,23.0,17.0,20,False,False,False,10.3,2.0,Санкт-Петербург,203.0
20,12700000.0,92.0,2019-04-01T00:00:00,4,3.2,5.0,65.0,2,False,False,False,13.0,0.0,Санкт-Петербург,-1.0
20,11250000.0,95.0,2018-06-21T00:00:00,3,2.7,24.0,50.0,17,False,False,False,16.4,2.0,Санкт-Петербург,95.0
10,3850000.0,41.0,2017-09-09T00:00:00,1,2.65,4.0,16.0,4,False,False,False,12.0,2.0,Сестрорецк,7.0
4,3055000.0,32.84,2018-03-28T00:00:00,1,2.65,24.0,15.849821449275364,2,False,False,False,11.05,0.0,посёлок Мурино,80.0
18,3750000.0,33.3,2018-09-01T00:00:00,1,2.5,9.0,16.3,1,False,False,False,9.3,0.0,Санкт-Петербург,99.0
4,1400000.0,43.0,2019-03-28T00:00:00,2,2.5,5.0,30.0,2,False,False,False,4.5,0.0,Сясьстрой,-1.0
11,5500000.0,76.2,2017-01-25T00:00:00,3,2.5,5.0,46.6,4,False,False,False,10.8,0.0,поселок Бугры,176.00000000000003
18,8130000.0,81.0,2019-04-02T00:00:00,3,2.8,22.0,45.6,3,False,False,False,13.8,2.0,Санкт-Петербург,-1.0
18,5050000.0,62.4,2019-02-23T00:00:00,3,2.55,9.0,39.5,1,False,False,False,9.8,0.0,Санкт-Петербург,-1.0
5,3480000.0,31.4,2018-11-16T00:00:00,1,2.5,5.0,17.5,3,False,False,False,6.0,0.0,Санкт-Петербург,3.0000000000000004
16,4025000.0,41.3,2018-09-25T00:00:00,2,2.5,5.0,26.9,4,False,False,False,5.8,1.0,Санкт-Петербург,89.00000000000001
17,9900000.0,78.6,2017-01-26T00:00:00,3,3.0,5.0,51.4,3,False,False,False,9.0,0.0,Санкт-Петербург,4.0
7,6790000.0,66.2,2017-06-25T00:00:00,2,2.65,16.0,33.0,4,False,False,False,11.0,2.0,Санкт-Петербург,78.0
3,13800000.0,92.0,2015-09-26T00:00:00,5,2.65,5.0,71.0,2,False,False,False,9.689880438801923,0.0,Санкт-Петербург,326.0
12,5260000.0,65.3,2018-12-17T00:00:00,3,2.55,5.0,41.258681672025716,4,False,False,False,7.4,5.0,Гатчина,66.0
16,3660000.0,39.0,2017-02-19T00:00:00,1,2.5,16.0,17.0,6,False,False,False,10.0,2.0,Санкт-Петербург,81.0
7,4450000.0,55.4,2016-12-05T00:00:00,3,2.65,5.0,40.9,3,False,False,False,5.3,0.0,Санкт-Петербург,629.0
17,15093000.0,66.2,2016-06-20T00:00:00,1,2.65,8.0,25.44,2,False,False,False,13.7,0.0,Санкт-Петербург,66.0
6,3700000.0,63.0,2017-04-25T00:00:00,1,3.2,6.0,25.0,1,False,False,False,20.0,0.0,Красное Село,436.0
3,3640000.0,39.0,2016-05-13T00:00:00,1,2.65,17.0,20.1,17,False,False,False,8.2,1.0,Санкт-Петербург,150.0
6,5980000.0,62.0,2016-02-24T00:00:00,2,2.65,14.0,32.0,14,False,False,False,13.0,0.0,Санкт-Петербург,177.00000000000003
1,5950000.0,59.0,2017-09-12T00:00:00,2,2.65,25.0,36.0,20,False,False,False,10.0,2.0,Санкт-Петербург,9.0
5,10000000.0,67.6,2018-02-14T00:00:00,3,2.65,5.0,42.71189710610931,2,False,False,False,8.684987966864023,0.0,Санкт-Петербург,19.0
20,6590000.0,53.0,2018-11-07T00:00:00,1,2.7,26.0,17.0,21,False,False,False,16.0,2.0,Санкт-Петербург,-1.0
10,3100000.0,38.3,2017-12-12T00:00:00,2,2.7,2.0,27.5,1,False,False,False,4.0,0.0,посёлок Песочный,14.0
3,6540000.0,60.2,2018-10-14T00:00:00,2,2.65,24.0,55.0,24,False,False,False,14.84,0.0,Санкт-Петербург,60.0
14,3800000.0,56.0,2015-11-18T00:00:00,2,2.65,6.0,31.0,4,False,False,False,10.0,0.0,Отрадное,441.0
15,2350000.0,48.0,2019-03-20T00:00:00,2,2.65,3.0,25.9,1,False,False,False,7.4,0.0,посёлок Сосново,-1.0
10,2800000.0,55.5,2018-08-29T00:00:00,2,2.5,9.0,30.12,1,False,False,False,8.21,1.0,Отрадное,22.000000000000004
1,2980000.0,58.6,2018-02-16T00:00:00,2,2.65,4.0,31.5,1,False,False,False,12.2,2.0,деревня Аро,137.0
7,7232310.0,98.0,2017-09-08T00:00:00,3,2.65,26.0,54.0,16,False,False,False,13.0,0.0,посёлок Парголово,48.00000000000001
19,3500000.0,45.0,2016-12-05T00:00:00,2,2.65,5.0,29.1,3,False,False,False,6.0,1.0,Санкт-Петербург,473.0
6,600000.0,30.0,2017-12-19T00:00:00,1,2.65,3.0,17.0,3,False,False,False,6.0,0.0,Сланцы,114.0
11,2350000.0,32.0,2017-07-20T00:00:00,1,2.65,3.0,20.0,1,False,False,False,6.0,0.0,поселок Ильичёво,287.0
8,3700000.0,45.6,2016-03-19T00:00:00,2,2.52,5.0,29.0,2,False,False,False,6.3,0.0,Санкт-Петербург,135.0
11,2400000.0,35.0,2016-05-24T00:00:00,1,2.65,11.0,15.0,3,False,False,False,8.0,0.0,Всеволожск,40.0
19,3950000.0,35.6,2018-03-22T00:00:00,1,2.65,10.0,15.8,6,False,False,False,8.4,0.0,Санкт-Петербург,24.000000000000004
9,1900000.0,33.5,2017-12-20T00:00:00,1,2.6,5.0,17.5,5,False,False,False,8.3,0.0,Никольское,318.0
4,8300000.0,72.1,2018-06-12T00:00:00,3,3.0,4.0,44.0,4,False,False,False,10.0,0.0,Санкт-Петербург,92.0
10,4500000.0,61.0,2019-03-01T00:00:00,3,2.5,5.0,43.0,2,False,False,False,16.0,1.0,Красное Село,-1.0
11,1830000.0,48.0,2016-04-06T00:00:00,2,2.65,9.0,28.0,8,False,False,False,8.0,0.0,Тихвин,118.0
12,4750000.0,49.0,2017-09-27T00:00:00,2,2.65,4.0,26.7,1,False,False,False,6.8,0.0,Санкт-Петербург,60.0
6,5500000.0,59.0,2019-04-16T00:00:00,3,2.5,9.0,39.2,9,False,False,False,5.4,0.0,Санкт-Петербург,-1.0
13,3100000.0,32.0,2019-03-15T00:00:00,1,2.65,4.0,19.0,2,False,False,False,5.0,0.0,Санкт-Петербург,3.0000000000000004
0,2400000.0,41.6,2018-02-01T00:00:00,1,2.7,9.0,18.6,2,False,False,False,10.7,2.0,деревня Колтуши,120.0
5,2050000.0,30.0,2017-05-05T00:00:00,1,2.55,5.0,17.0,5,False,False,False,5.0,0.0,Выборг,553.0
12,8200000.0,71.6,2019-03-19T00:00:00,3,2.5,12.0,43.3,11,False,False,False,8.7,0.0,Санкт-Петербург,-1.0
12,11490000.0,74.0,2016-08-31T00:00:00,3,2.7,5.0,45.4,5,False,False,False,9.8,1.0,Санкт-Петербург,469.0
15,5500000.0,57.8,2018-01-12T00:00:00,3,2.5,9.0,39.0,3,False,False,False,6.0,0.0,Санкт-Петербург,130.0
7,6450000.0,62.0,2017-06-26T00:00:00,3,2.65,14.0,40.0,8,False,False,False,8.0,1.0,Санкт-Петербург,85.0
10,3753180.0,64.71,2018-12-12T00:00:00,1,2.65,15.0,31.231484347826083,9,False,False,False,12.2,0.0,посёлок Новогорелово,12.000000000000002
1,24466724.0,151.3,2016-05-12T00:00:00,3,3.1,16.0,92.34,9,False,False,False,12.18,0.0,Санкт-Петербург,54.0
15,4400000.0,50.3,2018-03-31T00:00:00,2,2.56,9.0,30.4,3,False,False,False,7.0,2.0,Санкт-Петербург,11.000000000000002
18,9200000.0,79.0,2017-04-20T00:00:00,3,2.65,16.0,45.0,1,False,False,False,13.0,0.0,Санкт-Петербург,79.0
11,11000000.0,113.3,2017-09-08T00:00:00,4,3.0,24.0,70.0,24,False,False,False,9.0,0.0,Санкт-Петербург,550.0
10,6300000.0,79.8,2016-02-18T00:00:00,3,2.65,10.0,47.3,1,False,False,False,14.9,1.0,Санкт-Петербург,937.0
2,13300000.0,79.6,2014-12-09T00:00:00,2,3.0,8.0,42.7,7,False,False,False,18.0,0.0,Санкт-Петербург,1513.0000000000002
6,5355000.0,71.33,2015-09-20T00:00:00,2,2.7,25.0,26.29,24,False,False,False,25.34,0.0,деревня Кудрово,760.0000000000001
6,3300000.0,33.82,2017-12-02T00:00:00,1,2.65,22.0,15.8,2,False,False,False,9.25,1.0,деревня Кудрово,114.0
7,4500000.0,56.6,2016-06-04T00:00:00,3,2.52,5.0,42.0,5,False,False,False,5.2,1.0,Санкт-Петербург,123.0
12,4900000.0,62.0,2017-11-29T00:00:00,3,2.65,12.0,41.0,9,False,False,False,7.0,1.0,Санкт-Петербург,6.000000000000001
4,3250000.0,33.5,2018-11-09T00:00:00,1,3.0,18.0,17.0,5,False,False,False,8.29368932038835,2.0,Санкт-Петербург,14.0
12,4390000.0,44.0,2018-09-20T00:00:00,2,2.5,5.0,28.0,5,False,False,False,5.0,1.0,Санкт-Петербург,156.0
8,6215000.0,66.0,2017-08-08T00:00:00,3,3.0,5.0,41.0,2,False,False,False,11.0,0.0,Санкт-Петербург,366.00000000000006
18,7400000.0,82.5,2017-05-09T00:00:00,3,3.3,7.0,43.0,3,False,False,False,14.0,2.0,Санкт-Петербург,251.0
8,2290000.0,45.0,2018-07-13T00:00:00,2,2.65,5.0,30.0,3,False,False,False,6.0,0.0,Выборг,-1.0
12,9500000.0,130.0,2019-03-27T00:00:00,5,2.65,5.0,90.0,2,False,False,False,15.0,0.0,Санкт-Петербург,15.0
0,5000000.0,59.2,2019-04-08T00:00:00,2,2.65,4.0,36.0,3,False,False,False,7.6,0.0,Кронштадт,-1.0
15,3900000.0,74.2,2018-02-07T00:00:00,3,2.7,3.0,47.7,3,False,False,False,8.4,0.0,посёлок городского типа Тайцы,170.0
10,3950000.0,41.5,2017-11-10T00:00:00,1,2.65,25.0,17.7,16,False,False,False,11.0,1.0,посёлок Парголово,74.0
20,3850000.0,31.0,2017-02-14T00:00:00,1,2.5,9.0,15.5,7,False,False,False,7.0,0.0,Санкт-Петербург,72.0
11,3100000.0,40.7,2018-04-28T00:00:00,1,2.8,16.0,18.8,6,False,False,False,10.0,2.0,посёлок Мурино,180.00000000000003
6,2650000.0,31.3,2017-11-22T00:00:00,1,2.5,5.0,17.4,2,False,False,False,5.6,0.0,Санкт-Петербург,120.0
5,2500000.0,39.0,2015-12-17T00:00:00,1,2.65,4.0,18.0,3,False,False,False,9.0,0.0,деревня Малое Верево,279.0
20,7470000.0,70.0,2018-12-17T00:00:00,2,2.65,17.0,40.0,6,False,False,False,10.7,0.0,Санкт-Петербург,-1.0
14,5150000.0,50.0,2018-11-11T00:00:00,2,2.65,3.0,30.0,3,False,False,False,6.0,0.0,Пушкин,25.0
7,4500000.0,42.2,2017-11-08T00:00:00,2,2.5,7.0,27.0,5,False,False,False,6.0,0.0,Санкт-Петербург,272.0
13,3490000.0,44.1,2018-04-28T00:00:00,1,2.65,6.0,20.3,1,False,False,False,8.7,0.0,посёлок Шушары,289.0
6,4490000.0,40.0,2016-10-07T00:00:00,1,2.65,8.0,20.0,3,False,False,False,10.0,2.0,Санкт-Петербург,230.0
4,7700000.0,94.7,2016-04-05T00:00:00,4,2.65,2.0,64.6,1,False,False,False,9.7,0.0,Пушкин,542.0
13,3400000.0,30.9,2017-02-22T00:00:00,1,2.65,5.0,16.9,3,False,False,False,5.5,0.0,Санкт-Петербург,76.0
14,10900000.0,116.0,2016-02-09T00:00:00,3,3.2,5.0,77.5,2,False,False,False,15.0,0.0,Санкт-Петербург,799.0
3,3900000.0,42.5,2019-04-26T00:00:00,1,2.78,25.0,19.5,19,False,False,False,12.5,2.0,Санкт-Петербург,-1.0
2,7200000.0,72.5,2018-11-13T00:00:00,4,2.85,6.0,49.7,6,False,False,False,9.0,0.0,Санкт-Петербург,30.0
7,1300000.0,52.0,2017-06-14T00:00:00,2,2.65,5.0,30.444444444444446,1,False,False,False,9.0,0.0,деревня Извара,114.0
1,3835000.0,56.2,2018-11-26T00:00:00,3,2.5,5.0,35.50900321543408,3,False,False,False,7.220359818605889,0.0,Санкт-Петербург,7.0
13,15000000.0,102.0,2018-10-11T00:00:00,2,2.65,4.0,54.0,4,False,False,False,10.0,0.0,Санкт-Петербург,-1.0
20,12000000.0,128.0,2018-09-11T00:00:00,4,2.8,14.0,63.2,4,False,False,False,30.0,0.0,Санкт-Петербург,4.0
13,10150000.0,74.0,2017-11-17T00:00:00,2,2.8,35.0,34.4,30,False,False,False,13.0,0.0,Санкт-Петербург,-1.0
19,3400000.0,42.0,2016-05-18T00:00:00,2,2.65,3.0,28.0,2,False,False,False,5.4,1.0,Петергоф,48.00000000000001
11,4500000.0,78.0,2019-03-29T00:00:00,3,3.2,5.0,49.5,5,False,False,False,15.0,0.0,Петергоф,-1.0
17,6650000.0,64.0,2017-10-07T00:00:00,2,2.65,21.0,37.47008547008547,6,False,False,False,10.306060576956938,0.0,Санкт-Петербург,126.0
11,3250000.0,32.0,2017-06-10T00:00:00,1,2.75,22.0,16.0,11,False,False,False,8.0,2.0,посёлок Мурино,244.0
1,4472000.0,49.35,2017-08-06T00:00:00,2,2.65,13.0,26.13,13,False,False,False,8.65,0.0,Санкт-Петербург,5.0
11,2490000.0,51.4,2017-06-28T00:00:00,3,2.65,5.0,37.0,4,False,False,False,6.0,0.0,Отрадное,61.0
10,4499000.0,36.9,2017-05-05T00:00:00,1,2.65,14.0,21.0,12,False,False,False,7.6,0.0,Санкт-Петербург,97.0
0,6500000.0,40.8,2019-04-11T00:00:00,1,2.65,23.0,19.691617391304348,9,False,False,False,10.100970873786405,0.0,Санкт-Петербург,-1.0
9,4390000.0,54.0,2017-09-22T00:00:00,3,2.5,9.0,37.3,1,False,False,False,6.6,2.0,Санкт-Петербург,110.0
2,6990000.0,66.0,2015-10-21T00:00:00,2,2.7,12.0,36.0,6,False,False,False,10.0,0.0,Санкт-Петербург,282.0
11,125000000.0,224.5,2017-01-24T00:00:00,4,2.65,4.0,163.5,3,False,False,False,30.0,1.0,Санкт-Петербург,174.00000000000003
15,6300000.0,60.0,2017-05-10T00:00:00,2,2.78,17.0,31.2,11,False,False,False,13.9,1.0,Санкт-Петербург,55.0
4,6400000.0,71.86,2016-05-04T00:00:00,2,2.8,21.0,36.0,4,False,False,False,15.0,2.0,Санкт-Петербург,84.0
9,2850000.0,30.0,2019-02-07T00:00:00,1,2.7,4.0,17.5,2,False,False,False,5.5,1.0,Колпино,-1.0
4,5000456.0,53.4,2018-11-24T00:00:00,2,2.75,15.0,26.9,13,False,False,False,8.599119293898445,0.0,посёлок Мурино,96.0
18,9590000.0,108.0,2017-05-23T00:00:00,2,3.3,5.0,59.0,2,False,False,False,11.0,0.0,Санкт-Петербург,69.0
18,8000000.0,82.2,2018-11-07T00:00:00,3,2.7,5.0,34.0,5,False,False,False,23.0,0.0,Колпино,-1.0
19,5150000.0,71.7,2018-02-01T00:00:00,2,3.5,4.0,38.0,2,False,False,False,12.2,0.0,Выборг,202.0
6,3500000.0,45.52,2017-10-02T00:00:00,2,2.58,5.0,29.9,4,False,False,False,7.0,0.0,Санкт-Петербург,147.0
15,10411000.0,71.97,2018-07-10T00:00:00,2,2.75,20.0,42.13628205128205,9,False,False,False,13.53,2.0,Санкт-Петербург,90.00000000000001
3,3800000.0,42.0,2018-07-18T00:00:00,1,2.65,9.0,17.0,5,False,False,False,12.0,0.0,Санкт-Петербург,26.0
10,3350000.0,44.0,2016-04-26T00:00:00,2,2.65,5.0,30.0,2,False,False,False,6.0,0.0,Санкт-Петербург,137.0
12,4646000.0,33.6,2016-06-10T00:00:00,1,2.65,10.0,21.2,10,False,False,False,8.318446601941748,2.0,Санкт-Петербург,213.0
9,4650000.0,54.08,2017-09-26T00:00:00,3,2.65,9.0,37.8,9,False,False,False,6.9,1.0,Санкт-Петербург,425.0
20,16000000.0,184.4,2018-10-21T00:00:00,7,2.65,6.0,125.7,5,False,False,False,23.1,0.0,Санкт-Петербург,109.0
8,55800000.0,125.0,2015-12-17T00:00:00,2,3.2,9.0,50.0,2,False,False,False,20.0,0.0,Санкт-Петербург,481.0
3,4120000.0,65.15,2017-09-20T00:00:00,3,2.65,17.0,41.16390675241157,12,False,False,False,8.37022139114188,0.0,посёлок Мурино,197.0
10,6400000.0,65.0,2018-02-14T00:00:00,2,2.57,10.0,34.6,4,False,False,False,10.8,0.0,Санкт-Петербург,28.0
11,1400000.0,24.0,2018-06-15T00:00:00,1,2.55,5.0,10.0,5,False,False,False,6.0,0.0,Коммунар,3.0000000000000004
